org_name,ein,year,pdf_url
New Kensington CDC,222610536,2002,https://projects.propublica.org/nonprofits/download-filing?path=2003_01_EO%2F22-2610536_990_200206.pdf
Newbold CDC,542184458,2023,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_05_2024_prefixes_52-58%2F542184458_202312_990EZ_2024052822431838.pdf
Newbold CDC,542184458,2022,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_10_2023_prefixes_51-56%2F542184458_202212_990EZ_2023101621705658.pdf
Newbold CDC,542184458,2019,https://projects.propublica.org/nonprofits/download-filing?path=05_2021_prefixes_54-56%2F542184458_201912_990EZ_2021051818131413.pdf
Newbold CDC,542184458,2018,https://projects.propublica.org/nonprofits/download-filing?path=08_2019_prefixes_52-54%2F542184458_201812_990EZ_2019081216562913.pdf
Newbold CDC,542184458,2017,https://projects.propublica.org/nonprofits/download-filing?path=03_2019_prefixes_51-56%2F542184458_201712_990EZ_2019030416143555.pdf
Newbold CDC,542184458,2016,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F542184458_201612_990EZ_2017092814784778.pdf
NewCourtland,264194368,2023,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F264194368_202306_990O_2024061822542294.pdf
NewCourtland,264194368,2022,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F264194368_202206_990O_2023060721392085.pdf
NewCourtland,264194368,2021,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_07_2022_prefixes_22-27%2F264194368_202106_990O_2022071820224942.pdf
NewCourtland,264194368,2020,https://projects.propublica.org/nonprofits/download-filing?path=06_2021_prefixes_26-27%2F264194368_202006_990O_2021060718283742.pdf
NewCourtland,264194368,2019,https://projects.propublica.org/nonprofits/download-filing?path=10_2020_prefixes_26-27%2F264194368_201906_990O_2020102017391333.pdf
NewCourtland,264194368,2018,https://projects.propublica.org/nonprofits/download-filing?path=06_2019_prefixes_26-31%2F264194368_201806_990O_2019061316408576.pdf
NewCourtland,264194368,2017,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F264194368_201706_990O_2018032715235242.pdf
NewCourtland,264194368,2016,https://projects.propublica.org/nonprofits/download-filing?path=2017_02_EO%2F26-4194368_990O_201606.pdf
NewCourtland,264194368,2015,https://projects.propublica.org/nonprofits/download-filing?path=2017_02_EO%2F26-4194368_990EO_201506.pdf
NewCourtland,264194368,2014,https://projects.propublica.org/nonprofits/download-filing?path=2014_12_EO%2F26-4194368_990EO_201406.pdf
NewCourtland,264194368,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_12_EO%2F26-4194368_990EO_201306.pdf
NewCourtland,264194368,2012,https://projects.propublica.org/nonprofits/download-filing?path=2014_12_EO%2F26-4194368_990EO_201206.pdf
NewCourtland,264194368,2011,https://projects.propublica.org/nonprofits/download-filing?path=2014_12_EO%2F26-4194368_990EO_201106.pdf
NewCourtland,264194368,2010,https://projects.propublica.org/nonprofits/download-filing?path=2014_12_EO%2F26-4194368_990EO_201006.pdf
NewCourtland,264194368,2009,https://projects.propublica.org/nonprofits/download-filing?path=2014_12_EO%2F26-4194368_990EO_200906.pdf
Nicetown CDC,233061705,2022,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_01_2024_prefixes_22-23%2F233061705_202212_990_2024011022208700.pdf
Nicetown CDC,233061705,2021,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_05_2023_prefixes_22-23%2F233061705_202112_990_2023051121203392.pdf
Nicetown CDC,233061705,2020,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F233061705_202012_990_2022102520554223.pdf
Nicetown CDC,233061705,2019,https://projects.propublica.org/nonprofits/download-filing?path=05_2021_prefixes_23-23%2F233061705_201912_990_2021052018152796.pdf
Nicetown CDC,233061705,2018,https://projects.propublica.org/nonprofits/download-filing?path=01_2020_prefixes_22-23%2F233061705_201812_990_2020012717070254.pdf
Nicetown CDC,233061705,2017,https://projects.propublica.org/nonprofits/download-filing?path=02_2019_prefixes_23-23%2F233061705_201712_990_2019020116054505.pdf
Nicetown CDC,233061705,2016,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F233061705_201612_990_2017110214914199.pdf
Nicetown CDC,233061705,2015,https://projects.propublica.org/nonprofits/download-filing?path=2017_01_EO%2F23-3061705_990_201512.pdf
Nicetown CDC,233061705,2014,https://projects.propublica.org/nonprofits/download-filing?path=2015_10_EO%2F23-3061705_990_201412.pdf
Nicetown CDC,233061705,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_10_EO%2F23-3061705_990_201312.pdf
Nicetown CDC,233061705,2012,https://projects.propublica.org/nonprofits/download-filing?path=2013_12_EO%2F23-3061705_990_201212.pdf
Nicetown CDC,233061705,2011,https://projects.propublica.org/nonprofits/download-filing?path=2012_11_EO%2F23-3061705_990_201112.pdf
Nicetown CDC,233061705,2010,https://projects.propublica.org/nonprofits/download-filing?path=2011_07_EO%2F23-3061705_990_201012.pdf
Nicetown CDC,233061705,2009,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F23-3061705_990EZ_200912.pdf
Nicetown CDC,233061705,2008,https://projects.propublica.org/nonprofits/download-filing?path=2009_12_EO%2F23-3061705_990EZ_200812.pdf
Nicetown CDC,233061705,2007,https://projects.propublica.org/nonprofits/download-filing?path=2008_08_EO%2F23-3061705_990_200712.pdf
Nicetown CDC,233061705,2006,https://projects.propublica.org/nonprofits/download-filing?path=2007_07_EO%2F23-3061705_990_200612.pdf
Nicetown CDC,233061705,2005,https://projects.propublica.org/nonprofits/download-filing?path=2006_09_EO%2F23-3061705_990_200512.pdf
Nicetown CDC,233061705,2004,https://projects.propublica.org/nonprofits/download-filing?path=2005_09_EO%2F23-3061705_990_200412.pdf
Nicetown CDC,233061705,2003,https://projects.propublica.org/nonprofits/download-filing?path=2004_06_EO%2F23-3061705_990_200312.pdf
Old City District,232176305,2023,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F232176305_202312_990EZ_2024070222643460.pdf
Old City District,232176305,2022,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_10_2023_prefixes_22-23%2F232176305_202212_990EZ_2023101621706538.pdf
Old City District,232176305,2021,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F232176305_202112_990EZ_2023012420802534.pdf
Old City District,232176305,2019,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_11_2021_prefixes_20-27%2F232176305_201912_990EZ_2021110219124080.pdf
Old City District,232176305,2018,https://projects.propublica.org/nonprofits/download-filing?path=01_2020_prefixes_22-23%2F232176305_201812_990EZ_2020010917007284.pdf
Old City District,232176305,2017,https://projects.propublica.org/nonprofits/download-filing?path=12_2018_prefixes_22-23%2F232176305_201712_990EZ_2018121816017698.pdf
Old City District,232176305,2016,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F232176305_201612_990EZ_2017112014964634.pdf
Old City District,232176305,2015,https://projects.propublica.org/nonprofits/download-filing?path=2016_08_EO%2F23-2176305_990EZ_201512.pdf
Old City District,232176305,2014,https://projects.propublica.org/nonprofits/download-filing?path=2015_06_EO%2F23-2176305_990EZ_201412.pdf
Old City District,232176305,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_12_EO%2F23-2176305_990EZ_201312.pdf
Old City District,232176305,2012,https://projects.propublica.org/nonprofits/download-filing?path=2014_01_EO%2F23-2176305_990EZ_201212.pdf
Old City District,232176305,2011,https://projects.propublica.org/nonprofits/download-filing?path=2012_11_EO%2F23-2176305_990EZ_201112.pdf
Old City District,232176305,2010,https://projects.propublica.org/nonprofits/download-filing?path=2011_09_EO%2F23-2176305_990EZ_201012.pdf
Old City District,232176305,2009,https://projects.propublica.org/nonprofits/download-filing?path=2010_09_EO%2F23-2176305_990EZ_200912.pdf
Old City District,232176305,2008,https://projects.propublica.org/nonprofits/download-filing?path=2009_09_EO%2F23-2176305_990EZ_200812.pdf
Old City District,232176305,2007,https://projects.propublica.org/nonprofits/download-filing?path=2008_10_EO%2F23-2176305_990EZ_200712.pdf
Old City District,232176305,2006,https://projects.propublica.org/nonprofits/download-filing?path=2007_09_EO%2F23-2176305_990EZ_200612.pdf
Old City District,232176305,2005,https://projects.propublica.org/nonprofits/download-filing?path=2006_12_EO%2F23-2176305_990EZ_200512.pdf
Old City District,232176305,2004,https://projects.propublica.org/nonprofits/download-filing?path=2006_02_EO%2F23-2176305_990EZ_200412.pdf
Old City District,232176305,2003,https://projects.propublica.org/nonprofits/download-filing?path=2004_10_EO%2F23-2176305_990EZ_200312.pdf
Old City District,232176305,2002,https://projects.propublica.org/nonprofits/download-filing?path=2003_08_EO%2F23-2176305_990EZ_200212.pdf
Old City District,232176305,2001,https://projects.propublica.org/nonprofits/download-filing?path=2002_07_EO%2F23-2176305_990EZ_200112.pdf
Overbrook West Neighbors CDC,824449937,2023,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F824449937_202312_990_2025022823138031.pdf
Overbrook West Neighbors CDC,824449937,2022,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_01_2024_prefixes_82-82%2F824449937_202212_990_2024010522184923.pdf
Overbrook West Neighbors CDC,824449937,2021,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_03_2023_prefixes_76-83%2F824449937_202112_990EZ_2023030921058054.pdf
Overbrook West Neighbors CDC,824449937,2019,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_04_2022_prefixes_82-85%2F824449937_201912_990_2022040819847217.pdf
Oxford Circle Christian Community Development Association (OCCCDA),204984694,2022,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_01_2024_prefixes_20-22%2F204984694_202212_990_2024011722247130.pdf
Oxford Circle Christian Community Development Association (OCCCDA),204984694,2021,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F204984694_202112_990_2023053021319114.pdf
Oxford Circle Christian Community Development Association (OCCCDA),204984694,2020,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F204984694_202012_990_2022022819669814.pdf
Oxford Circle Christian Community Development Association (OCCCDA),204984694,2019,https://projects.propublica.org/nonprofits/download-filing?path=03_2021_prefixes_16-21%2F204984694_201912_990_2021030217779108.pdf
Oxford Circle Christian Community Development Association (OCCCDA),204984694,2018,https://projects.propublica.org/nonprofits/download-filing?path=02_2020_prefixes_20-22%2F204984694_201812_990_2020021817155970.pdf
Oxford Circle Christian Community Development Association (OCCCDA),204984694,2017,https://projects.propublica.org/nonprofits/download-filing?path=12_2018_prefixes_20-22%2F204984694_201712_990_2018121916027273.pdf
Oxford Circle Christian Community Development Association (OCCCDA),204984694,2016,https://projects.propublica.org/nonprofits/download-filing?path=12_2017_prefixes_20-22%2F204984694_201612_990_2017120415000833.pdf
Oxford Circle Christian Community Development Association (OCCCDA),204984694,2015,https://projects.propublica.org/nonprofits/download-filing?path=2017_01_EO%2F20-4984694_990_201512.pdf
Oxford Circle Christian Community Development Association (OCCCDA),204984694,2014,https://projects.propublica.org/nonprofits/download-filing?path=2016_01_EO%2F13-104875_19149_204984694.pdf
Oxford Circle Christian Community Development Association (OCCCDA),204984694,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_12_EO%2F20-4984694_990_201312.pdf
Oxford Circle Christian Community Development Association (OCCCDA),204984694,2012,https://projects.propublica.org/nonprofits/download-filing?path=2013_08_EO%2F20-4984694_990_201212.pdf
Oxford Circle Christian Community Development Association (OCCCDA),204984694,2011,https://projects.propublica.org/nonprofits/download-filing?path=2012_11_EO%2F20-4984694_990_201112.pdf
Oxford Circle Christian Community Development Association (OCCCDA),204984694,2010,https://projects.propublica.org/nonprofits/download-filing?path=2011_09_EO%2F20-4984694_990_201012.pdf
Oxford Circle Christian Community Development Association (OCCCDA),204984694,2009,https://projects.propublica.org/nonprofits/download-filing?path=2011_02_EO%2F20-4984694_990_200912.pdf
Oxford Circle Christian Community Development Association (OCCCDA),204984694,2008,https://projects.propublica.org/nonprofits/download-filing?path=2009_11_EO%2F20-4984694_990EZ_200812.pdf
Partnership CDC,232711533,2015,https://projects.propublica.org/nonprofits/download-filing?path=2016_07_EO%2F23-2711533_990_201506.pdf
Partnership CDC,232711533,2014,https://projects.propublica.org/nonprofits/download-filing?path=2015_06_EO%2F23-2711533_990_201406.pdf
Partnership CDC,232711533,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_08_EO%2F23-2711533_990_201306.pdf
Partnership CDC,232711533,2012,https://projects.propublica.org/nonprofits/download-filing?path=2013_11_EO%2F23-2711533_990_201206.pdf
Partnership CDC,232711533,2011,https://projects.propublica.org/nonprofits/download-filing?path=2012_10_EO%2F23-2711533_990_201106.pdf
Partnership CDC,232711533,2010,https://projects.propublica.org/nonprofits/download-filing?path=2011_05_EO%2F23-2711533_990_201006.pdf
Partnership CDC,232711533,2009,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F23-2711533_990_200906.pdf
Partnership CDC,232711533,2008,https://projects.propublica.org/nonprofits/download-filing?path=2009_03_EO%2F23-2711533_990_200806.pdf
Partnership CDC,232711533,2007,https://projects.propublica.org/nonprofits/download-filing?path=2008_02_EO%2F23-2711533_990_200706.pdf
Partnership CDC,232711533,2006,https://projects.propublica.org/nonprofits/download-filing?path=2007_04_EO%2F23-2711533_990_200606.pdf
Partnership CDC,232711533,2005,https://projects.propublica.org/nonprofits/download-filing?path=2006_07_EO%2F23-2711533_990_200506.pdf
Partnership CDC,232711533,2004,https://projects.propublica.org/nonprofits/download-filing?path=2005_05_EO%2F23-2711533_990_200406.pdf
Partnership CDC,232711533,2003,https://projects.propublica.org/nonprofits/download-filing?path=2004_04_EO%2F23-2711533_990_200306.pdf
Partnership CDC,232711533,2002,https://projects.propublica.org/nonprofits/download-filing?path=2003_02_EO%2F23-2711533_990_200206.pdf
Partnership CDC,232711533,2001,https://projects.propublica.org/nonprofits/download-filing?path=2002_06_EO%2F23-2711533_990_200106.pdf
Philadelphia Chinatown Development Corporation,237439723,2024,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F237439723_202409_990_2026011323843352.pdf
Philadelphia Chinatown Development Corporation,237439723,2023,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F237439723_202309_990_2024120622941731.pdf
Philadelphia Chinatown Development Corporation,237439723,2021,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_08_2022_prefixes_23-26%2F237439723_202109_990_2022082920302828.pdf
Philadelphia Chinatown Development Corporation,237439723,2020,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_09_2021_prefixes_20-26%2F237439723_202009_990_2021090318817582.pdf
Philadelphia Chinatown Development Corporation,237439723,2019,https://projects.propublica.org/nonprofits/download-filing?path=01_2021_prefixes_23-27%2F237439723_201909_990_2021012117623071.pdf
Philadelphia Chinatown Development Corporation,237439723,2018,https://projects.propublica.org/nonprofits/download-filing?path=12_2020_prefixes_23-26%2F237439723_201809_990_2020120117460212.pdf
Philadelphia Chinatown Development Corporation,237439723,2017,https://projects.propublica.org/nonprofits/download-filing?path=10_2018_prefixes_23-26%2F237439723_201709_990_2018100215759012.pdf
Philadelphia Chinatown Development Corporation,237439723,2016,https://projects.propublica.org/nonprofits/download-filing?path=2017_05_EO%2F23-7439723_990_201609.pdf
Philadelphia Chinatown Development Corporation,237439723,2015,https://projects.propublica.org/nonprofits/download-filing?path=2016_08_EO%2F23-7439723_990_201509.pdf
Philadelphia Chinatown Development Corporation,237439723,2014,https://projects.propublica.org/nonprofits/download-filing?path=2015_07_EO%2F23-7439723_990_201409.pdf
Philadelphia Chinatown Development Corporation,237439723,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_07_EO%2F23-7439723_990_201309.pdf
Philadelphia Chinatown Development Corporation,237439723,2012,https://projects.propublica.org/nonprofits/download-filing?path=2013_11_EO%2F23-7439723_990_201209.pdf
Philadelphia Chinatown Development Corporation,237439723,2011,https://projects.propublica.org/nonprofits/download-filing?path=2012_03_EO%2F23-7439723_990_201109.pdf
Philadelphia Chinatown Development Corporation,237439723,2010,https://projects.propublica.org/nonprofits/download-filing?path=05_2018_prefixes_23-26%2F237439723_201009_990A_2018051115303685.pdf
Philadelphia Chinatown Development Corporation,237439723,2009,https://projects.propublica.org/nonprofits/download-filing?path=05_2018_prefixes_23-26%2F237439723_200909_990A_2018051115303686.pdf
Philadelphia Chinatown Development Corporation,237439723,2008,https://projects.propublica.org/nonprofits/download-filing?path=05_2018_prefixes_23-26%2F237439723_200809_990A_2018050915298433.pdf
Philadelphia Chinatown Development Corporation,237439723,2007,https://projects.propublica.org/nonprofits/download-filing?path=2008_09_EO%2F23-7439723_990_200709.pdf
Philadelphia Chinatown Development Corporation,237439723,2006,https://projects.propublica.org/nonprofits/download-filing?path=2007_09_EO%2F23-7439723_990_200609.pdf
Philadelphia Chinatown Development Corporation,237439723,2005,https://projects.propublica.org/nonprofits/download-filing?path=2006_08_EO%2F23-7439723_990_200509.pdf
Philadelphia Chinatown Development Corporation,237439723,2004,https://projects.propublica.org/nonprofits/download-filing?path=2005_09_EO%2F23-7439723_990_200409.pdf
Philadelphia Chinatown Development Corporation,237439723,2003,https://projects.propublica.org/nonprofits/download-filing?path=2004_06_EO%2F23-7439723_990_200309.pdf
Philadelphia Chinatown Development Corporation,237439723,2002,https://projects.propublica.org/nonprofits/download-filing?path=2003_06_EO%2F23-7439723_990_200209.pdf
Philadelphia Chinatown Development Corporation,237439723,2001,https://projects.propublica.org/nonprofits/download-filing?path=2002_03_EO%2F23-7439723_990_200109.pdf
ProjectHOME,232555950,2024,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F232555950_202406_990_2025051623435664.pdf
ProjectHOME,232555950,2023,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F232555950_202306_990_2024041522361296.pdf
ProjectHOME,232555950,2022,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_06_2023_prefixes_22-25%2F232555950_202206_990_2023060521372201.pdf
ProjectHOME,232555950,2021,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F232555950_202106_990_2022052420123370.pdf
ProjectHOME,232555950,2020,https://projects.propublica.org/nonprofits/download-filing?path=04_2021_prefixes_22-23%2F232555950_202006_990_2021041517950358.pdf
ProjectHOME,232555950,2019,https://projects.propublica.org/nonprofits/download-filing?path=01_2021_prefixes_22-23%2F232555950_201906_990_2021011217596616.pdf
ProjectHOME,232555950,2018,https://projects.propublica.org/nonprofits/download-filing?path=11_2019_prefixes_22-23%2F232555950_201806_990_2019110416813028.pdf
ProjectHOME,232555950,2017,https://projects.propublica.org/nonprofits/download-filing?path=05_2018_prefixes_20-23%2F232555950_201706_990_2018050415289372.pdf
ProjectHOME,232555950,2016,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F232555950_201606_990_2017090114699083.pdf
ProjectHOME,232555950,2015,https://projects.propublica.org/nonprofits/download-filing?path=2016_07_EO%2F23-2555950_990_201506.pdf
ProjectHOME,232555950,2014,https://projects.propublica.org/nonprofits/download-filing?path=2015_05_EO%2F23-2555950_990_201406.pdf
ProjectHOME,232555950,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_04_EO%2F23-2555950_990_201306.pdf
ProjectHOME,232555950,2012,https://projects.propublica.org/nonprofits/download-filing?path=2013_05_EO%2F23-2555950_990_201206.pdf
ProjectHOME,232555950,2011,https://projects.propublica.org/nonprofits/download-filing?path=2012_05_EO%2F23-2555950_990_201106.pdf
ProjectHOME,232555950,2010,https://projects.propublica.org/nonprofits/download-filing?path=2011_04_EO%2F23-2555950_990_201006.pdf
ProjectHOME,232555950,2009,https://projects.propublica.org/nonprofits/download-filing?path=2010_05_EO%2F23-2555950_990_200906.pdf
ProjectHOME,232555950,2008,https://projects.propublica.org/nonprofits/download-filing?path=2009_02_EO%2F23-2555950_990_200806.pdf
ProjectHOME,232555950,2007,https://projects.propublica.org/nonprofits/download-filing?path=2008_11_EO%2F23-2555950_990_200706.pdf
ProjectHOME,232555950,2006,https://projects.propublica.org/nonprofits/download-filing?path=2007_03_EO%2F23-2555950_990_200606.pdf
ProjectHOME,232555950,2005,https://projects.propublica.org/nonprofits/download-filing?path=2006_03_EO%2F23-2555950_990_200506.pdf
ProjectHOME,232555950,2004,https://projects.propublica.org/nonprofits/download-filing?path=2005_01_EO%2F23-2555950_990_200406.pdf
ProjectHOME,232555950,2003,https://projects.propublica.org/nonprofits/download-filing?path=2004_02_EO%2F23-2555950_990_200306.pdf
ProjectHOME,232555950,2002,https://projects.propublica.org/nonprofits/download-filing?path=2003_03_EO%2F23-2555950_990_200206.pdf
ProjectHOME,232555950,2001,https://projects.propublica.org/nonprofits/download-filing?path=2002_01_EO%2F23-2555950_990_200106.pdf
Sister Clara Muhammad CDC,900405460,2024,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F900405460_202412_990EZ_2025091123713706.pdf
Sister Clara Muhammad CDC,900405460,2023,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F900405460_202312_990EZ_2025032723285140.pdf
Sister Clara Muhammad CDC,900405460,2022,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_10_2023_prefixes_90-94%2F900405460_202212_990EZ_2023101521695355.pdf
Sister Clara Muhammad CDC,900405460,2021,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_11_2023_prefixes_87-91%2F900405460_202112_990EZ_2023112021967991.pdf
Sister Clara Muhammad CDC,900405460,2020,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_03_2022_prefixes_86-95%2F900405460_202012_990EZ_2022033019809631.pdf
Sister Clara Muhammad CDC,900405460,2019,https://projects.propublica.org/nonprofits/download-filing?path=07_2020_prefixes_90-99%2F900405460_201912_990EZ_2020072017222321.pdf
Sister Clara Muhammad CDC,900405460,2018,https://projects.propublica.org/nonprofits/download-filing?path=04_2019_prefixes_82-92%2F900405460_201812_990EZ_2019041716223673.pdf
Sister Clara Muhammad CDC,900405460,2017,https://projects.propublica.org/nonprofits/download-filing?path=08_2018_prefixes_84-91%2F900405460_201712_990EZ_2018081315581910.pdf
Sister Clara Muhammad CDC,900405460,2016,https://projects.propublica.org/nonprofits/download-filing?path=09_2018_prefixes_87-93%2F900405460_201612_990EZ_2018092615733588.pdf
Sister Clara Muhammad CDC,900405460,2015,https://projects.propublica.org/nonprofits/download-filing?path=2016_06_EO%2F90-0405460_990EZ_201512.pdf
Sister Clara Muhammad CDC,900405460,2014,https://projects.propublica.org/nonprofits/download-filing?path=2015_06_EO%2F90-0405460_990EZ_201412.pdf
Sister Clara Muhammad CDC,900405460,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_05_EO%2F90-0405460_990EZ_201312.pdf
Sister Clara Muhammad CDC,900405460,2012,https://projects.propublica.org/nonprofits/download-filing?path=2013_04_EO%2F90-0405460_990EZ_201212.pdf
Sister Clara Muhammad CDC,900405460,2011,https://projects.propublica.org/nonprofits/download-filing?path=2012_06_EO%2F90-0405460_990EZ_201112.pdf
Sister Clara Muhammad CDC,900405460,2010,https://projects.propublica.org/nonprofits/download-filing?path=2011_08_EO%2F90-0405460_990ER_201012.pdf
Sister Clara Muhammad CDC,900405460,2009,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F90-0405460_990EZ_200912.pdf
Smart Futures CDC,300263715,2024,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F300263715_202406_990_2025052223445570.pdf
Smart Futures CDC,300263715,2023,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F300263715_202306_990_2024062122567338.pdf
Smart Futures CDC,300263715,2022,https://projects.propublica.org/nonprofits/download-filing?path=download990pdf_06_2023_prefixes_25-31%2F300263715_202206_990_2023060221351811.pdf
Smart Futures CDC,300263715,2021,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F300263715_202106_990_2022052520137481.pdf
Smart Futures CDC,300263715,2020,https://projects.propublica.org/nonprofits/download-filing?path=05_2021_prefixes_27-30%2F300263715_202006_990_2021051118085913.pdf
Smart Futures CDC,300263715,2019,https://projects.propublica.org/nonprofits/download-filing?path=01_2021_prefixes_27-32%2F300263715_201906_990_2021012117608377.pdf
Smart Futures CDC,300263715,2018,https://projects.propublica.org/nonprofits/download-filing?path=08_2019_prefixes_27-31%2F300263715_201806_990_2019081616574084.pdf
Smart Futures CDC,300263715,2017,https://projects.propublica.org/nonprofits/download-filing?path=10_2018_prefixes_27-31%2F300263715_201706_990_2018101715803074.pdf
Smart Futures CDC,300263715,2016,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F300263715_201606_990_2017083014686863.pdf
Smart Futures CDC,300263715,2015,https://projects.propublica.org/nonprofits/download-filing?path=2016_08_EO%2F30-0263715_990_201506.pdf
Smart Futures CDC,300263715,2014,https://projects.propublica.org/nonprofits/download-filing?path=2015_06_EO%2F30-0263715_990_201406.pdf
Smart Futures CDC,300263715,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_07_EO%2F30-0263715_990_201306.pdf
Smart Futures CDC,300263715,2012,https://projects.propublica.org/nonprofits/download-filing?path=2013_07_EO%2F30-0263715_990_201206.pdf
Smart Futures CDC,300263715,2011,https://projects.propublica.org/nonprofits/download-filing?path=2012_05_EO%2F30-0263715_990_201106.pdf
Smart Futures CDC,300263715,2010,https://projects.propublica.org/nonprofits/download-filing?path=2011_05_EO%2F30-0263715_990_201006.pdf
Smart Futures CDC,300263715,2009,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F30-0263715_990_200906.pdf
Smart Futures CDC,300263715,2008,https://projects.propublica.org/nonprofits/download-filing?path=2009_01_EO%2F30-0263715_990_200806.pdf
Smart Futures CDC,300263715,2007,https://projects.propublica.org/nonprofits/download-filing?path=2008_06_EO%2F30-0263715_990_200706.pdf
Smart Futures CDC,300263715,2006,https://projects.propublica.org/nonprofits/download-filing?path=2007_05_EO%2F30-0263715_990_200606.pdf
Smart Futures CDC,300263715,2005,https://projects.propublica.org/nonprofits/download-filing?path=2006_07_EO%2F30-0263715_990_200506.pdf
South Kensington Community Partners,222446719,2023,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F222446719_202309_990_2024080522766915.pdf
South Kensington Community Partners,222446719,2021,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F222446719_202109_990_2022082920303492.pdf
South Kensington Community Partners,222446719,2019,https://projects.propublica.org/nonprofits/download-filing?path=10_2020_prefixes_20-22%2F222446719_201909_990EZ_2020101317367387.pdf
South Kensington Community Partners,222446719,2018,https://projects.propublica.org/nonprofits/download-filing?path=09_2019_prefixes_22-23%2F222446719_201809_990EZ_2019093016705113.pdf
South Kensington Community Partners,222446719,2017,https://projects.propublica.org/nonprofits/download-filing?path=09_2018_prefixes_20-22%2F222446719_201709_990EZ_2018092615729626.pdf
South Kensington Community Partners,222446719,2016,https://projects.propublica.org/nonprofits/download-filing?path=IRS%2F222446719_201609_990EZ_2017111314946803.pdf
South Kensington Community Partners,222446719,2015,https://projects.propublica.org/nonprofits/download-filing?path=2016_12_EO%2F22-2446719_990EZ_201509.pdf
South Kensington Community Partners,222446719,2014,https://projects.propublica.org/nonprofits/download-filing?path=2015_03_EO%2F22-2446719_990EZ_201409.pdf
South Kensington Community Partners,222446719,2013,https://projects.propublica.org/nonprofits/download-filing?path=2014_09_EO%2F22-2446719_990EZ_201309.pdf
South Kensington Community Partners,222446719,2012,https://projects.propublica.org/nonprofits/download-filing?path=2013_11_EO%2F22-2446719_990EZ_201209.pdf
South Kensington Community Partners,222446719,2011,https://projects.propublica.org/nonprofits/download-filing?path=2012_06_EO%2F22-2446719_990EZ_201109.pdf
South Kensington Community Partners,222446719,2010,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F22-2446719_990EZ_201009.pdf
South Kensington Community Partners,222446719,2009,https://projects.propublica.org/nonprofits/download-filing?path=2010_03_EO%2F22-2446719_990EZ_200909.pdf
