org_name,ein,title,source,url,date
Lower North Philadelphia CDC,823231994,"Four decades in the making, a task force takes steps to rid Philadelphia of nuisance stop-and-go stores - Inquirer.com",Inquirer.com,https://news.google.com/rss/articles/CBMimgFBVV95cUxPMmFWN1NWUUdlT0s4QkdUMDU1STNFakVkcllHX2JwRFU0QkVPa1FFc3ktVGoxb3ppMTRFZmxoY3hWYUl5Z29JbDBKc0xOZVlGR1BHeXZZNEVaQ3piUG9XR3RseXI0V08wYXhLeTJUS2FPZ0t1VzJGcGlzNWE4ZWFQa2FQaGp4bll5bDg4UmctT1RIT001OE5yZnVB?oc=5,2024-07-24
Lower North Philadelphia CDC,823231994,"If activists can’t halt the building of a controversial North Philly public safety complex, they want a say in designing it - Inquirer.com",Inquirer.com,https://news.google.com/rss/articles/CBMi3gFBVV95cUxOZ2ZmYlIwY1BJR205cHhGTUJ5TDJIYWZNUTYzdzZ6amZMQms4OFdSOE5kaGtHWE5odWJzc3hSY3NHSk1SRl91N290T2lQdmZsdXF5Q09Vd2hNeHBiQ2I0dU50N2hIX1d2NU9lMm5majV2VVFuTVV2UGpybTNmWlpYMmdNcWZDeFJydXhJYjdodWhLRURlbS1WMjVMTEoxa3g2VlU1UFcyb182Z1NSa1BKYVB1S2R2VjNUeFZKa2U1dDlWcUxObUlpd0Z0N1RRaXRHNi1lUjVpU3NWQ0g4VUE?oc=5,2024-02-20
Lower North Philadelphia CDC,823231994,CDCs revitalized America's poor neighborhoods. What is their role as a community gentrifies? - Inquirer.com,Inquirer.com,https://news.google.com/rss/articles/CBMiggJBVV95cUxNSTJLaFZ1TFFMQW9rWGhGckYxYTUxSk02Q1ZnYjhvNlFZcXhlNkl0c3hEdWNacmV4ODJGSE5OalhnUXZ6bC12V21PeUF3WWo1ZURtcXNsNFFsbjBJel8zOC1LeFVvcDNLU2pOeWdQaWZBcng1M0xrSWZ4TDYtWXdJMTU4OHBDMU9fQ0IyUnFMbXVkWUVJaFVzUDk0VFkwZ2V3bHBWaXZoN1BUaGZKOWdIaWFxRU9SSWE5bVE5ZVlKQVpidlgyWE5NWjRTNzNOYVR6czg0MFIwUGQzNU5Eb0UyU3ZzQXVKMkRPX2NuUVRQbVc2LVFZc09WMzhEU3AyaG4xMmc?oc=5,2018-03-02
Mission First Housing Group,455470563,"Montgomery County Executive Elrich Celebrates Construction Milestone for New 90-Unit Affordable Senior Housing Development in Wheaton - Montgomery County, MD (.gov)","Montgomery County, MD (.gov)",https://news.google.com/rss/articles/CBMiiAFBVV95cUxNVURNaWFva1ZxMDV6OWJQUTgxMERFX3otcjFRSnAtWGtoTjBSVEJibU1ORTVKYWdEdVZVcnJKeG1yUnJhNDAyRk96RmU4N3lKVFRUdDk3OGVuamMtOTgzMTA0ak5icXdQZ2MyMDhjZUdkQk8tUnVmQnVKYUhHQWp6cEctNWhRblZY?oc=5,2025-11-21
Mission First Housing Group,455470563,Affordable Apartments for Seniors ‘Topped Off’ in Wheaton - Montgomery Community Media,Montgomery Community Media,https://news.google.com/rss/articles/CBMiigFBVV95cUxNVkliSzJSYnpxOHBFN3FqdXhwS0FJZWwtNmRVVV9LY29WRnVubG14OG12R3A3ejZNWFh4RUZVbkpZRnNlcDBmTmlEYXdQMmF3eTNfWXpkamQ5ZEdWc3NLTmF6eU40VlpXYUdxSFY2WFYtcVdBV3ZPaWZfNHcwQ0tzaGE2RUgxVndmRkE?oc=5,2025-11-20
Mission First Housing Group,455470563,Ribbon cutting ceremony held for newly renovated affordable housing units in Center City Philadelphia - 6abc Philadelphia,6abc Philadelphia,https://news.google.com/rss/articles/CBMixAFBVV95cUxQVURhV1hMTFFvNi1WZ1V0aDNCUjFGTEIyMVhQQ2Vpcm5FNWs2WTU5bk11WFJPUTk5M2IxV0lHYW95YlNnVXlidTVCZlZJNUtkWTRSVXpaTmhORVhrR0FJb1ExUDNGd3hUZ2wtSk1uejBPci1GV3lCV3VMNjNRWU01THo4YkZBMFdqaXdWMWZNcXJEUWUyWkRWOVN1dEdrREN4N1BuVlBQQk1tS0x0ak8wWUo0eU5seFRzQS0zSW5WaXc3UERU0gHKAUFVX3lxTE85dnBqVHNvaHlWSmRjNkZCNGZJcm1yNTBxNHNTZ1N5ZnZ3UjFIS1Z4bndXUUU4TEdkNmRONkhsc0k1S3pQT2VadUY2SjJ3eElIODNVWXhWQnh5Q25FNl9UOTVmblFJRGFDOVlwWVZFMGdqR3d6S09yR2JlZ253X3J5cFdMOXdDUXplQ1dMUHljYzJYRXdsYnc0WHM4aEpudFhkVHExa2FUTlk4UXpDSHlPVTlnenlpMHZsQk1fUjlCeVJjQ3l3djdhT2c?oc=5,2025-11-18
Mission First Housing Group,455470563,"Columbia adds 76 apartment units for disabled adults, older residents, families - Baltimore Fishbowl",Baltimore Fishbowl,https://news.google.com/rss/articles/CBMitwFBVV95cUxOR2RQYUlaZ0dibmM5LVlSMWgyZ1d1ZGxqam9ZbmFJU1I0M2NIRGc4YzdySHc5WWtuVUdGZFJLczNYZTJwQUprel9wYWZtX3lKYWwzOUotQTcwVmpRVEFxYVVLdHg3UkE1RTJ6LTVrb1pzYkhISzFQUXdLamVPVnV6UGxMVjVfZWZWU3plQWFLSXNLX0JwU0NGbzd2cXZ6ZnlWdEVlOFhSZDdyWkF3ZzBDWWVIRXBpTGc?oc=5,2025-11-06
Mission First Housing Group,455470563,Patuxent Commons Opens To Address Housing Instability - Patch,Patch,https://news.google.com/rss/articles/CBMilAFBVV95cUxQVW52TUFQV0pmT0lhNzFWSW5oRXhfQVEtbFlwZnlIUV9OVGRBNUp1Q1ZxT0RLei1iOUV2a0x5VTlqX3V4b0M5OTlkT01fbUEzMTBjX3JxLU9WeGVwaDFsSW5ab2VHb0FMNnRwNWlDTWpxN3BaZy1BcUwyTWtSRmhPS2V4TzhRRW9wclREdThJRTZNRlMz?oc=5,2025-11-06
Mission First Housing Group,455470563,Howard County Executive Calvin Ball Cuts Ribbon Opening Transformational Patuxent Commons - Howard County (.gov),Howard County (.gov),https://news.google.com/rss/articles/CBMiVEFVX3lxTE5pNGZ3WFZyeHRQaEQta3IwVWgyd1VneEhaWXg0d0RIeks1ZzVwaG54dlR2NXBIbFhkVzRYY0hjVGdMVWE2LXVMQ3RsNUFLSS1ib2t3Xw?oc=5,2025-11-05
Mission First Housing Group,455470563,"Philly tenants reach settlement after suing their property manager over mold, leaks, pests, and more - Inquirer.com",Inquirer.com,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOVmlpcVE2amtPR3lUb3REY01CMkk1NEN4RHA5b0FwWDFKR1VwWVB1aVc2VVlJeDR0aVZ3X3ZINnBGZG1uYWlZZEhNNGYtTWRUUF82TUp5MWRSYXdlRng2X0x6N01SX1Q5bWwyS1U5dVFnbGg5dkwtRDdLUC0wMWE5V1BMTkxhZzJZQzB6TkVLODVEa1JULWowVkx1dTRGTEU0ZkxpWkluSzNycndUMklDbVVUN2RfTXRCQXBqUzYySF9UUHVlWURncFBGcDNVZ2lJVlBydjdR?oc=5,2024-11-06
Mission First Housing Group,455470563,Mission First completes renovation of historic homes in Parkside for affordable housing - West Philly Local,West Philly Local,https://news.google.com/rss/articles/CBMiywFBVV95cUxOODhRM1luOE9Ud1ZjOTB4cml1MFNPYXViWkRXTGFIc1VLTVF3TjRIRkNwaGJXZmJVV2dadzRPU1FGQk00YXc3RnYwNXVieVB5MmowSXdzSEJoaW9aa2x3UWhoQ1g3eG1LY1J4VUlPR0h6R2U4UEZBdFNkSEZTaDZnOHgxbzF0V3RNSmItMUstbWljak5tTHRFbF9haWMtaXRIemVrdzFNRG1YMXZRRk96dEFuUGowSnd4MjNhOTV3ZzRhTU5JNHNGWjZpaw?oc=5,2023-09-25
Mt. Airy CDC,222526396,New Mt. Airy Pride Festival grows from community organizing - Philadelphia Gay News,Philadelphia Gay News,https://news.google.com/rss/articles/CBMikAFBVV95cUxON19ZbmtBaVlKLWZSLXh1ektWNXIwdnI3UVB4VDNXQUZmN2UzMFI3MU80MGRNLWJCdGVNLVo2QXh4Y055cWRQLUdCRTAwVHRSZ2YyVFE2MjFpcF9YZUhSYWtxUEVVR3lWMllOOTFmbkxLWExNRER4NFBqMkhrTGdhM2ZhWUxhU21id3ZtOWZEQXQ?oc=5,2026-06-09
Mt. Airy CDC,222526396,Replica Liberty Bell installed in Mt. Airy - The Chestnut Hill Local,The Chestnut Hill Local,https://news.google.com/rss/articles/CBMikwFBVV95cUxOMGE1dDdYYzl6c0tWb3phRkp4Z25reTdwZTN3Ui1EUGZkakpqRTlrOG1HaGtZZ09JLVJlbms4NHNaOWVnZlo0dVdhN2laeklPdlVJbGVnTGEzam1LLUlyV1kyR2FEMGNGY2k0WEdPX3FMUFU5OEdaZnRMdkNvdGZ5R2FMWVBuRTRfM19jaktjWlV3WjQ?oc=5,2026-04-30
Mt. Airy CDC,222526396,"How this new-to-West Philly resident purchased her home with only $1,300 at close - Inquirer.com",Inquirer.com,https://news.google.com/rss/articles/CBMirgFBVV95cUxQZWhnLU5zRFhuVkJWeEtQa0FZajduczFSUmp0UlF2dzlzck8zUGVGekRHME9BZktPcjBocTl0QnlQXzJaYVFvUW5UaHJYRnpMTnFWVHZ1XzNrbUp6cmpMazJRdVd3UWdOTUNJZTdsNkFDbHc1MVoyYXc5NmtKQjNLZlZjUXg0WURvR0FJZGp2QmlRZHA3UExWNlVKVDdrR3ZwTlprNGJwT3dvQjVmSkE?oc=5,2025-10-11
Mt. Airy CDC,222526396,Kosovo President Vjosa Osmani-Sadriu feted in Mt. Airy - The Chestnut Hill Local,The Chestnut Hill Local,https://news.google.com/rss/articles/CBMiowFBVV95cUxNRTFqYTB6WTVqcVlNVGNPRUg0TkxPS3JielJhQXdmVnQ0UWFaX3g3TFVPVUNzNGVucEJEWTJaOHUxc0tTVFhVTDhiRUtyOXM2RC1EV3JiWFJ3WUpIbmtRNndKR2RMXzRDNG01Z1pBLVI1bU9FX2VsY05vZmx0Y3E3M3JCaWluYnBObzFWXzNLWC1DOGNzOFZjR050bE9XYXhFT0FN?oc=5,2025-10-01
Mt. Airy CDC,222526396,Dueling outdoor screenings of ‘Wicked’ for First Friday - The Chestnut Hill Local,The Chestnut Hill Local,https://news.google.com/rss/articles/CBMiowFBVV95cUxNaS1SX0NrbDZUWTZkejFseWdfLXZlc3NiZ0J4WEtmTnJiTHV2QTVqczJhelQzWG5HOHZxQ3QxMHNwcE9XUUZodXRvTmg3TVpxVjFXLW8tc0RWdHlEdkJMM1hRMThCV2hoVkRFSFFkdzJ4SHI0RllIRC10NU53R1R6ZzlhbHV1NERIZFpaRlFwR0lsdi16Z2w3aDB2cDI2Y1V5S0lv?oc=5,2025-07-31
Mt. Airy CDC,222526396,Supper Sessions returns: Dining al fresco with neighbors - The Chestnut Hill Local,The Chestnut Hill Local,https://news.google.com/rss/articles/CBMipgFBVV95cUxPVW9NU3VueTlGV2pscGhmZUVaUENBRUxNenpBT3Vvdm1LU2FxZVR4dXFIVEtQeGJaLS1CbGNFSXlJM2wwSkduakJVRk42VHBkUk0zZDJmRDJBeGVRN3BRLXQ4eTA2U3BJZjJ3ZGpVbkZ0b0tVWG10YlRXWTN5YVZRNUlJaENRLVh5enhfN1BMdl96d1FsYjdXWGZqZnVnZjRvSXY3QXRn?oc=5,2025-06-05
Mt. Airy CDC,222526396,Enjoy dinner on a car-free section of Germantown Avenue during Mt. Airy's Supper Sessions - PhillyVoice,PhillyVoice,https://news.google.com/rss/articles/CBMihgFBVV95cUxQUEZiVlgxLTM1S0FKa2dhendGdXB4dThQMTJ1SzhvUmFfUnlpQjBmYVNyZnRyckxQWDU2YkdMUm9qR19LYmVKNEhiemtGR3FtQ09xak85YXFiMTd4THc3MmlRZ0pXU1F1eTR6QURCSjV0UWs3VzE4VGowNF9yM1RVWWt5bEVNZw?oc=5,2025-06-02
Mt. Airy CDC,222526396,Home baking business grows into Mt. Airy storefront - The Chestnut Hill Local,The Chestnut Hill Local,https://news.google.com/rss/articles/CBMinwFBVV95cUxOU3AtcXVKQmE0S2xfOENjOHFUdktwT01VaFRhQnk5T3Vlc08xY0o5dDdxZ3NZdURaNnRLTWtLbmljZThMblAtc3JGOUstZGI5UUE0WG94TURSd3pXZ0pWdGlhZ25KcHVheUlwaDMwVnlLSkhYMGZCUlljUkhEdkgtbnZfUXVmN2tQYzFMSFE0MVZGN3JWUzNtWUtuWlhxS00?oc=5,2024-12-11
Mt. Vernon Manor CDC,256084074,West Philly apartment building will bring 40 affordable units to gentrifying section - WHYY,WHYY,https://news.google.com/rss/articles/CBMiggFBVV95cUxQcDMxZ0JQbFhic1dpZENxWkRRalJTd3o2SThiWXh1NXo0QTd2ZjRpT0RfUExadWdUT0JacDJldF81YnFOZi11OTRRT2V3VU5oR3NwRjY2VWFuQ2FIYnNfdTVPTGExam1kdkxPZVoxeG54UmppY2xyRWpBSjRiRV9TLWln?oc=5,2026-02-12
Mt. Vernon Manor CDC,256084074,Habitat for Humanity breaks ground on new affordable homes in Mantua - West Philly Local,West Philly Local,https://news.google.com/rss/articles/CBMisgFBVV95cUxNMGNGQkZwWl9xcHdhWFg0ZnVFa0hQd3NPUVhJSlFnZW5LaDBfTFc4dGlsQ0dGbGp5V0lZRzhaa19tUEZKb3ZGbS1CdS1qWURjaVA0S0swX0JSMjFXSzJmWnVlMElQM3FtdWo4QnA1bnRsSDdhRTBLMFhIZTZ1LVNkVzRRYkd5NTFGVnFKRllLRzNFRmMyaXRPYVZjUElEV3hBQkVUZGlRbzJjV0NQYzktNmJR?oc=5,2024-06-06
Mt. Vernon Manor CDC,256084074,Grant Recipients Announced for Promise Zone Sustainability Fund - City of Philadelphia (.gov),City of Philadelphia (.gov),https://news.google.com/rss/articles/CBMingFBVV95cUxNX21KUHZBMUZETnZIM3BGWVpSRG8xaXJQMGRLMnplWENHZDFkT0NSMzltR2RwWURQRF9ncE5QMTBjN1lIY0l1VnFTSkFSQXN2Nm9lSnlIOFc2VFJ2VGg1MmNKc3Z3RVNCdi1Fd2JWZmlyN0FvMFZBODd6Wm9rWEc5NXYtV01NNkVQRzJ0QXJSRGpNRUo3N1lya2ZyYUZGdw?oc=5,2023-03-02
Mt. Vernon Manor CDC,256084074,"West Philly residents to city officials: Get money to grassroots startups, do job training in the neighborhoods - Billy Penn at WHYY",Billy Penn at WHYY,https://news.google.com/rss/articles/CBMitgFBVV95cUxQZHNlWUNVQ0J6YkJUV082ZHNuQ3JQZmVfR01OSkE3Yk5uYUhQbHJ6aU9tMENNdEVlejRpbHFLOF9QeW55enY1aGVsNW1fZGpnV2VsZEUxU29QdUo3aUd0em9wZ3lJTUE1OG03SEdzbFVwOHpSYVBFT2theGF0Rjl1SGxuN3FKY3JzekVmSmE0LXltUVVCQUliR2JUQ1ZaRDRyR0JKeUdweVE1SlZaTjNDVVVEbkI5UQ?oc=5,2021-08-25
Mt. Vernon Manor CDC,256084074,"Developer proposes apartments, artist industrial space in West Kensington - PhillyVoice",PhillyVoice,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNOF9PX1I5NkZGNzFjTjkxdHlXamkzbDVnYVNKNnl6eEthWFBNU3YydzVfenBfcFlJVUZsRlpEa0h5TVNJR1plWW52N3VtcFpoUkRySDRWUzFKSGFVcW5YZlRjZVNSQnRUTW9FZjV6SXcwVEt2VjkzdE1rVXBIcE02bkNvV1JUTjRLdS1B?oc=5,2021-04-22
Mt. Vernon Manor CDC,256084074,"Why 18 strangers spent 6 months raising $150,000 for Philly public spaces - WHYY",WHYY,https://news.google.com/rss/articles/CBMinwFBVV95cUxQLTRWVEV2Y0h2NzJySVVJTXU1WWU0R0dHQjhza3JwVWtKa3lnSi1LYjc3d0JPY0tWUGIwUnQ1QXVZbjREWWxyNVRjZTFpdlkxc0pVMW1vcFczVFgwLTFhT0Joc0RQREhuS0FuR2FiOHNQYnV0UUtvN0xra21VcnJjdHAyS1hMa1lVa2pzZ3h6Qk5nQkpIWXdfcTlxWDhwWjA?oc=5,2020-03-12
Mt. Vernon Manor CDC,256084074,Affordable forever? A new kind of housing comes to South Philadelphia - WHYY,WHYY,https://news.google.com/rss/articles/CBMimwFBVV95cUxPT0ZhdG9QeGNRclZXWWYxVGE5MzR1Q1pOekdQRElBdmVzSVkzLXJ2dFRQMnIxZFN3RUVyblRKeDU0N1FldlU4QWdueHZObEIwcGM2S1JlZS1QODViVk9neG9LbmIyaEVrLUxoZmY2LUVqcGtSeVU5VmNIYkgtVjVUWnlBVjlvR3Y4MkxUOXA2ME5ZdG85VkhQT1NMcw?oc=5,2019-11-12
Mt. Vernon Manor CDC,256084074,Mantua residents want to rezone their neighborhood. Does their Councilwoman? - WHYY,WHYY,https://news.google.com/rss/articles/CBMiowFBVV95cUxPNW5xYXB5V1h3WjJ0M3dYZkpSZTU3N3JBMEZ1ejVMTnotaEVtNWZrUkdYX0t5WE5sOTJYU1pmd3JJZjZfNlV2aXkweWJta1YwV0ZYWVRqS200TmxyZ0lLRlBsWTBSbTBxSjVkZjNHaHVIaVhFNW1Ic0ZkMEc2bTlKRjdOSTE0RTRIdlE2OEp2THIzZFRmMnpDa0NoWm1YYm5Fck9z?oc=5,2016-06-08
New Kensington CDC,222610536,Philly violence prevention groups say they were flourishing. Then the Trump DOJ cut their funding. - Inquirer.com,Inquirer.com,https://news.google.com/rss/articles/CBMipAFBVV95cUxPeWFrTmk5YVQtTUd4VzZ4ZWdQRUpoLXAxZkEwNUlYWXl3NkFuUGJlTXdxMGpxdk82dVlDTVhWVFlTVEIwbnFtSkg3MXZ6cEhPRGU5S1JVeHJIOGVtZkc4cjF2X3czY29LYlFRWG9FSXh2WHNOaVI0UUdaa2hqQ1k0TWFLc01wUUwwZFlkcmdVYmxZNllDNFNnN0VFR1VZWVExWUlUVA?oc=5,2026-01-08
New Kensington CDC,222610536,Philly opens drug recovery home as part of Kensington revival plan - Billy Penn at WHYY,Billy Penn at WHYY,https://news.google.com/rss/articles/CBMigwFBVV95cUxOQzlVV1BHWDVHbGNBSDdBTVROMGZBYlRET254RjljYnpwMlRiVVFhMUlhRlE3M25WclpRV0lobnB5Rms4cnFRd1dSR0tEUW1OeFVnYml2V0hCR1N2anVmaTREUVJlMHFyem5kQVo0TURLM0t1bEp3Q3puc1lFV182M3RMcw?oc=5,2025-01-09
New Kensington CDC,222610536,Boom to bust to blight to bloom: The long and often troubled life of a Fishtown lot - Inquirer.com,Inquirer.com,https://news.google.com/rss/articles/CBMiowFBVV95cUxPQjJsOEVOOGg2a1l0cmtURGt3b2V5TmRRaGRJbHFvSDNkU1BGc3N2ZDRpQzRXQTFRZ051bG5vLXlPa0VyN2s3RzRXVHc2RHVzRndGc3g3TXVzVzJDN09XdGM1LXItSzJuVmc4YVp0WHFlOHY3TUZMdjNGRGtvdWFHYUtfdHZpeUp6T0dSVm9vRmRvMlRUOWFrWnJoNnVzSlVqajRJ?oc=5,2023-12-09
New Kensington CDC,222610536,The man who designed Philly’s most expensive condo is leaving his architecture firm after 40 years - Inquirer.com,Inquirer.com,https://news.google.com/rss/articles/CBMiswFBVV95cUxNUjVsZ0tJTGhRbzY2X203RjJTVjBoWGtyQnFFM2ZhY3BwQ08zcTBfaUNETEU1RnNKVlNYT3MxejByNWR1Uzczd1lsYl9OSHZ5RFZFdXBNTGVONXNrWC1FaVJnSVVab2hjT1VrUWIybDFNeFFNbXM2VDZseE8xLThGd2htYnlhZlZTSGxhaXpHRmpRRTRCY0Rpb204YWtsWklJZnVZeWpqUTdjRVExTjh1SHVjRQ?oc=5,2023-02-06
New Kensington CDC,222610536,Philly awards 20 grants to Kensington groups battling opioid crisis - WHYY,WHYY,https://news.google.com/rss/articles/CBMimgFBVV95cUxNd2Z3eExaXzdrUVhMdUoxM2YyQjRaeGhHSmQ2RXB6U2pKSldFTjRHTWFsV1hEYWdJZnNjMXRDbTN2UXFiaE9TcEZSbmY2eVhRMXRFTzJxQjd5QU0tQUtyUVVxVFYwNEhUQ2J0LVJFQXlVa3Z2VXZDcGg5dnJjcVNCOTNvdVpWZjVxY3RoMG91MmJMc3FSNkJJMTJB?oc=5,2021-07-14
New Kensington CDC,222610536,Opinion: History is repeating in Kensington. It doesn’t have to be this way - WHYY,WHYY,https://news.google.com/rss/articles/CBMilgFBVV95cUxNOV9lcUpBMVIwSVQ4dmJrR2ZwZEkxTllUZ1psRkhlMU1pR0J3X1ZvSDd3SjlyeUdadmZRVVl3cFdvcFhLTUV5TlRjWW02aTlmTWVlQ0gzUDJLS3hqajgxaVdEV3hBMzZlNHhpNU10VVotSmFlSW5lb1NvTGVfQjhYTFVLY1NrZHRmcGxaMTNwZWhZelZfWEE?oc=5,2021-05-02
New Kensington CDC,222610536,‘What we need is leadership’: Kensington councilmembers say mayor is failing community - WHYY,WHYY,https://news.google.com/rss/articles/CBMirwFBVV95cUxPRVJWM2Q4R3hBN0IxQk5JZEprMU1mdDNjZjNaWDZSX2NNNUtIdE8wbmpURG5Lc1FZNDB0cU02RlR4VnlIdXktRUFIdTlqSGFhNFJWcWdlOURuNDgzemdHcW9LQjdPanR1NFZ3TVM1ZklNXy1uZFIxWWU1TndkT3JhZkJpeDhLN1dmRno2VGl2ZnQ3VWFTNVpfUHhwZjFFYXVBbDJMNWU5VDRzcGNvY25V?oc=5,2020-07-01
New Kensington CDC,222610536,‘I want to be able to heal’: Kensington residents begin yet another recovery - WHYY,WHYY,https://news.google.com/rss/articles/CBMiogFBVV95cUxQeVRobk91WUVVMmJfSjlmYmhHeVhubHBVUjhyQkxEbS1xazZyblg3WnpZb0dXSWEtdHo2ZHlNSXJndW1KbGlMUS1iSXZrbUwyMHJKM3VHQnQ5MllqYjZiT25rYXFKYXlEQ0Y2NHdUTUhWMjVGTE80U3E3X0pjQ21GUGVJWDVVbms1TzhfZHY3UzhjNi1RVjlxaFEyMEdmZ3FvNkE?oc=5,2020-06-03
Newbold CDC,542184458,"Sausagefest in Philly: Food, beer and music at block party on Passyunk Avenue - FOX 29 Philadelphia",FOX 29 Philadelphia,https://news.google.com/rss/articles/CBMikwFBVV95cUxQUXF0U2M2aGpqVHBUZzVVVUdWNGVZZ0wyX3ZObHNENEZIeXNWcjBzOXV3T0F3MUE5QWRTUnN4Yng5V1NPeTdnQUFPQlgxN0w3cy1XM3N1VmE0NEhUZTY4dHJtV2loU2hEUVNCeG1iLXo0bS1zcTNMTm1SYW40S29FRDh6NUxlMW43UnptVGpkT1hCd3fSAZgBQVVfeXFMUEcxclBwUUdDZFVlLW9oZ2Y2U1dySnAweEUxZEFFTnJEaVNyeGptVExSaFdRbGd6cTVnN29ldHFXa1h4dXJITjNDQzgxS21odkhYZEJaZ05rNm1lcGFGOWFYdWJ3dXppNXJtZU5IeklNdnRMZWpiQXlJeTJzOGstVjF4NVVnd0JzUTZRRS1ZSHAtTGpvZGhJUEE?oc=5,2025-09-17
Newbold CDC,542184458,New upscale cocktail bar has a big goal: Uniting East and West Passyunk - Billy Penn at WHYY,Billy Penn at WHYY,https://news.google.com/rss/articles/CBMipwFBVV95cUxOZXdmaTc1SDU2emFEeTlNQkVhZERTM05KY25fUkJlMjVEUFBmc1dXS0ZiX0xkZHdUOEdLVW9nYWNJZkJvd1FQS2NCMzNQY2lVQ3hiZnNnLWlqSkVwbHhWUnFoTjFiZy1vWGRoZ2E5RlJmQU9NSG9ITWExenhNZm5TMnVtMDFfbi1jX0RRYTQyVUdaVmtmd3BSYXQ2Z3VfWkxLWmdwWDVaZw?oc=5,2017-05-28
Newbold CDC,542184458,Why a Newbold name change could bring peace to Point Breeze - Billy Penn at WHYY,Billy Penn at WHYY,https://news.google.com/rss/articles/CBMimAFBVV95cUxPblFmdFQwZnFZZ2FZVHRsbWplbXJvLXRNOVo2V3RBZVJucTdoUE9kcWYtbGphQmxCUjFZWF9SV0FqTy1uallSN1RvbUswV05SYVNqQVkydVI2QTRfVUM5OFNwMW5QVmZFbEpDNXBmVzBReFFrMS1QNjFic09Cb3AzOGtBOWV4aldDc3oyNGh3N0p1QzdWeTRtMw?oc=5,2016-08-08
NewCourtland,264194368,Pilot Program Seeks To Turn Working-Class Homebuyers Into Senior Housing Landlords - Bisnow,Bisnow,https://news.google.com/rss/articles/CBMirgFBVV95cUxQbDE1RkZtNkpzWGtnMW5JWHNiRHBNSUU1QnJNVEZmMlFldHRRTDlmTmRKNG9JRHZvMGNpTmN1alFyaTh3YlduZ1czSVVZV0dIRFdoWm1qN1VZLWZqcVBJLVI0cWszX2ZsT1NQcDJHOHR5N2loY1FpZC1wSVlRckU0bkNTanBSUHhNOVctWWhBWkIzZ1dwdUJ1RTZwNUFaUWI3eU5KZ2ZYOXBNbENKeXc?oc=5,2026-02-26
NewCourtland,264194368,Gov. Josh Shapiro unveils statewide housing plan in Philadelphia - City & State Pennsylvania,City & State Pennsylvania,https://news.google.com/rss/articles/CBMitwFBVV95cUxNdEthN0RtOWJJRE1yalNhN2VKWThNT2o5QzNKRkl6RXFJdGxick5nTFhfeHpXZE5BVDlEbVBWdE1JaHU2VU96WVpBLTIyVW5DTDdnTzNpZTA1aThLOGlNbElrNGpoUU9RajVFMy1lOUd0UDhsMkE5SzBINVBObElPWTBrb3BfV1lDY082aUFWOV9fYkJlQko3TXN0QkctczZ0Vnd5UTRUQlRvS2laMGZCZl83SkdXbUk?oc=5,2026-02-12
NewCourtland,264194368,Best Real Estate Deals of 2024: Affordable housing winners - The Business Journals,The Business Journals,https://news.google.com/rss/articles/CBMirAFBVV95cUxOMVNoLWI2UV9RMGNGamFyY0VHR0lUU1JpcVBiQ20xZlUybk1FQ1Y1VXJJRGh2aEdfUjJoQnhIT3FsNW9QRFRadjVqazd0V1VxRVk4Snd0RmJoS3l4a0VNSk54LUdJM191RXpqajM3V1Bya1lZdlhiZkZfTUllZlpWQ1VqOUExZDBadG91VlkyLTlCUDRfcm40T0Z2Mk5HVDE5ZUNYTEhQQ1FiMUNi?oc=5,2025-03-27
NewCourtland,264194368,NewCourtland is Showcasing its First Inclusive Housing Property on Henry Avenue in Philadelphia - Yield PRO,Yield PRO,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9nbURHczJqcGZUSklRc2RLUlducUtjcGFXS2o0OElrWGJHM2E0MHltM0xTRjg0a2VuN1Q4clc2X3hVc1dpcHVzUS1LUVlvT2gzUVU2Xw?oc=5,2024-11-11
NewCourtland,264194368,Berkadia Secures $13.6M in Refinancing for Affordable Housing Community Clearfield Apartments in Philadelphia - Yield PRO,Yield PRO,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5fbFBELXR5bUc4LVlLd0tKRlpMeHNscHpLeERSU3NwNDhMcFB0eFp4b2N2amc2akQ5NHZ3ajZ6RTR2eEJjelc4UkQzTzhvT05TLVNXb1VUX1YzWk1CV3NLbQ?oc=5,2024-11-07
NewCourtland,264194368,Berkadia Secures $13.6M Financing for Affordable Seniors Housing Development in Philadelphia - Seniors Housing Business,Seniors Housing Business,https://news.google.com/rss/articles/CBMixgFBVV95cUxOcHphUXpIOTVFSTA5cjQ2bW5LdVN3T0FDZDhuQWhzOGZybGQ0aENlNS1tdmk0Tkd3V09qNk1Yc0c1TFBmTjBEVkpWcWxTbUdvQ29CWDdyYWlZMWpRbmZ5Q29vOWlpbDZoM0xsU19CYUk1T1VMdTBFeU5vU2pCckRwVFFSMnljY254akJkckNTNUZjTG9vaFpVcmN3VUlGU3BSclV0TmE3TXVnYXRJYmxlemdOT08tUU9GcjlETDU2U0RSeXNFcGc?oc=5,2024-11-05
